Time,Event,Object,Involved,P1,P2,P3,P4
7200.000000,StatisticsCollectorTimerEventReferenceListener,/Tools/ChartTemplates/每小时行进距离>stats/statisticsCollector/StatisticsCollector>stats/liveListeners/1,/Tools/ChartTemplates/每小时行进距离>stats/statisticsCollector/StatisticsCollector,0.000000,0.000000,0.000000,0.000000
7200.000000,StatisticsCollectorTimerEventReferenceListener,/Tools/ChartTemplates/停留时间 By 小时>stats/statisticsCollector/StatisticsCollector>stats/liveListeners/2,/Tools/ChartTemplates/停留时间 By 小时>stats/statisticsCollector/StatisticsCollector,0.000000,0.000000,0.000000,0.000000
7200.000000,StatisticsCollectorTimerEventReferenceListener,/Tools/ChartTemplates/停留时间 By 小时>stats/statisticsCollector/StatisticsCollector>stats/liveListeners/2,/Tools/ChartTemplates/停留时间 By 小时>stats/statisticsCollector/StatisticsCollector,0.000000,0.000000,0.000000,0.000000
7205.174805,Engine: Timed Event,/DefaultNetworkNavigator,/DefaultNetworkNavigator>variables/nrtofirstnode/networkrequest~2,EVENT_ENDTRAVELTIME,,,
7205.174805,Trigger: OnArrival,/NN9,/car 2,toedge: 1.000000,fromedge: 0.000000,,
7205.174805,Trigger: OnContinue,/NN9,/car 2,toedge: 1.000000,fromedge: 0.000000,,
7205.179688,Engine: Timed Event,/DefaultNetworkNavigator,/DefaultNetworkNavigator>variables/nrtofirstnode/networkrequest,EVENT_ENDTRAVELTIME,,,
7205.179688,Trigger: OnArrival,/NN14,/car 1,toedge: 1.000000,fromedge: 0.000000,,
7205.179688,Trigger: OnContinue,/NN14,/car 1,toedge: 1.000000,fromedge: 0.000000,,
7210.174805,Engine: Timed Event,/NN9,/NN9>connections/connectionsout/To NN8/activeTravelers/networkrequest,EVENT_ENDTRAVELTIME,,,
7210.174805,Trigger: OnArrival,/NN8,/car 2,toedge: 1.000000,fromedge: 2.000000,,
7210.174805,Trigger: OnContinue,/NN8,/car 2,toedge: 1.000000,fromedge: 2.000000,,
7210.179688,Engine: Timed Event,/NN14,/NN14>connections/connectionsout/To NN13/activeTravelers/networkrequest,EVENT_ENDTRAVELTIME,,,
7210.179688,Trigger: OnArrival,/NN13,/car 1,toedge: 1.000000,fromedge: 2.000000,,
7210.179688,Trigger: OnContinue,/NN13,/car 1,toedge: 1.000000,fromedge: 2.000000,,
7215.174805,Engine: Timed Event,/NN8,/NN8>connections/connectionsout/To NN7/activeTravelers/networkrequest,EVENT_ENDTRAVELTIME,,,
7215.174805,Trigger: OnArrival,/NN7,/car 2,toedge: 1.000000,fromedge: 2.000000,,
7215.174805,Trigger: OnContinue,/NN7,/car 2,toedge: 1.000000,fromedge: 2.000000,,
7215.179688,Engine: Timed Event,/NN13,/NN13>connections/connectionsout/To NN12/activeTravelers/networkrequest,EVENT_ENDTRAVELTIME,,,
7215.179688,Trigger: OnArrival,/NN12,/car 1,toedge: 1.000000,fromedge: 2.000000,,
7215.179688,Trigger: OnContinue,/NN12,/car 1,toedge: 1.000000,fromedge: 2.000000,,
7220.174805,Engine: Timed Event,/NN7,/NN7>connections/connectionsout/To NN6/activeTravelers/networkrequest,EVENT_ENDTRAVELTIME,,,
7220.174805,Trigger: OnArrival,/NN6,/car 2,toedge: 1.000000,fromedge: 2.000000,,
7220.174805,Trigger: OnContinue,/NN6,/car 2,toedge: 1.000000,fromedge: 2.000000,,
7220.179688,Engine: Timed Event,/NN12,/NN12>connections/connectionsout/To NN11/activeTravelers/networkrequest,EVENT_ENDTRAVELTIME,,,
7220.179688,Trigger: OnArrival,/NN11,/car 1,toedge: 1.000000,fromedge: 2.000000,,
7220.179688,Trigger: OnContinue,/NN11,/car 1,toedge: 1.000000,fromedge: 2.000000,,
7225.174805,Engine: Timed Event,/NN6,/NN6>connections/connectionsout/To NN5/activeTravelers/networkrequest,EVENT_ENDTRAVELTIME,,,
7225.174805,Trigger: OnArrival,/NN5,/car 2,toedge: 1.000000,fromedge: 2.000000,,
7225.174805,Trigger: OnContinue,/NN5,/car 2,toedge: 1.000000,fromedge: 2.000000,,
7225.179688,Engine: Timed Event,/NN11,/NN11>connections/connectionsout/To NN10/activeTravelers/networkrequest,EVENT_ENDTRAVELTIME,,,
7225.179688,Trigger: OnArrival,/NN10,/car 1,toedge: 1.000000,fromedge: 2.000000,,
7225.179688,Trigger: OnContinue,/NN10,/car 1,toedge: 1.000000,fromedge: 2.000000,,
7230.174805,Engine: Timed Event,/NN5,/NN5>connections/connectionsout/To NN4/activeTravelers/networkrequest,EVENT_ENDTRAVELTIME,,,
7230.174805,Trigger: OnArrival,/NN4,/car 2,toedge: 1.000000,fromedge: 2.000000,,
7230.174805,Trigger: OnContinue,/NN4,/car 2,toedge: 1.000000,fromedge: 2.000000,,
7230.179688,Engine: Timed Event,/NN10,/NN10>connections/connectionsout/To NN3/activeTravelers/networkrequest,EVENT_ENDTRAVELTIME,,,
7230.179688,Trigger: OnArrival,/NN3,/car 1,toedge: 1.000000,fromedge: 2.000000,,
7230.179688,Trigger: OnContinue,/NN3,/car 1,toedge: 1.000000,fromedge: 2.000000,,
7238.679688,Engine: Timed Event,/NN3,/NN3>connections/connectionsout/To NN2/activeTravelers/networkrequest,EVENT_ENDTRAVELTIME,,,
7238.679688,Trigger: OnArrival,/NN2,/car 1,toedge: 1.000000,fromedge: 2.000000,,
7238.679688,Trigger: OnContinue,/NN2,/car 1,toedge: 1.000000,fromedge: 2.000000,,
7241.674805,Engine: Timed Event,/NN4,/NN4>connections/connectionsout/To NN2/activeTravelers/networkrequest,EVENT_ENDTRAVELTIME,,,
7241.674805,Trigger: OnArrival,/NN2,/car 2,toedge: 1.000000,fromedge: 3.000000,,
7241.674805,Trigger: OnContinue,/NN2,/car 2,toedge: 1.000000,fromedge: 3.000000,,
7257.179688,Engine: Timed Event,/NN2,/NN2>connections/connectionsout/To NN1/activeTravelers/networkrequest,EVENT_ENDTRAVELTIME,,,
7257.179688,Trigger: OnArrival,/NN1,/car 1,toedge: 0.000000,fromedge: 1.000000,,
7257.179688,Trigger: OnContinue,/NN1,/car 1,toedge: 0.000000,fromedge: 1.000000,,
7257.179688,BeginTask: Load,/car 1,/Material Supermarket _Loading Point_/Product~6,involved2: /Material Supermarket _Loading Point_,output port: 0.000000,end speed: 0.000000,
7257.179688,Trigger: Load Time,/car 1,/Material Supermarket _Loading Point_/Product~6,station: /Material Supermarket _Loading Point_,,,
7260.174805,Engine: Timed Event,/NN2,/NN2>connections/connectionsout/To NN1/activeTravelers/networkrequest,EVENT_ENDTRAVELTIME,,,
7260.174805,Trigger: OnArrival,/NN1,/car 2,toedge: 0.000000,fromedge: 1.000000,,
7260.174805,Trigger: OnContinue,/NN1,/car 2,toedge: 0.000000,fromedge: 1.000000,,
7260.174805,BeginTask: Load,/car 2,/Material Supermarket _Loading Point_/Product,involved2: /Material Supermarket _Loading Point_,output port: 0.000000,end speed: 0.000000,
7260.174805,Trigger: Load Time,/car 2,/Material Supermarket _Loading Point_/Product,station: /Material Supermarket _Loading Point_,,,
7260.237793,Engine: Timed Event,/car 1,/car 1>variables/activetasksequence/ts79/task2,EVENT_STARTLOADTIME,,,
7260.963867,Engine: Timed Event,/car 2,/car 2>variables/activetasksequence/ts80/task2,EVENT_STARTLOADTIME,,,
7262.683105,Engine: Timed Event,/car 2,/car 2>variables/activetasksequence/ts80/task2,EVENT_ENDLOADTIME,,,
7262.683105,Engine: Send Object,/Material Supermarket _Loading Point_,/Material Supermarket _Loading Point_/Product,,,,
7262.683105,Trigger: OnExit,/Material Supermarket _Loading Point_,/Material Supermarket _Loading Point_/Product,port: 0.000000,,,
7262.683105,Engine: Receive Object,/car 2,/car 2/Product,,,,
7262.683105,Trigger: OnLoad,/car 2,/car 2/Product,station: /Material Supermarket _Loading Point_,,,
7262.683105,BeginTask: Load,/car 2,/Material Supermarket _Loading Point_/Product,involved2: /Material Supermarket _Loading Point_,output port: 0.000000,end speed: 0.000000,
7262.683105,Trigger: Load Time,/car 2,/Material Supermarket _Loading Point_/Product,station: /Material Supermarket _Loading Point_,,,
7262.683105,Engine: Timed Event,/car 2,/car 2>variables/activetasksequence/ts80/task3,EVENT_STARTLOADTIME,,,
7264.131348,Engine: Timed Event,/car 1,/car 1>variables/activetasksequence/ts79/task2,EVENT_ENDLOADTIME,,,
7264.131348,Engine: Send Object,/Material Supermarket _Loading Point_,/Material Supermarket _Loading Point_/Product~5,,,,
7264.131348,Trigger: OnExit,/Material Supermarket _Loading Point_,/Material Supermarket _Loading Point_/Product~5,port: 0.000000,,,
7264.131348,Engine: Receive Object,/car 1,/car 1/Product,,,,
7264.131348,Trigger: OnLoad,/car 1,/car 1/Product,station: /Material Supermarket _Loading Point_,,,
7264.131348,BeginTask: Load,/car 1,/Material Supermarket _Loading Point_/Product~7,involved2: /Material Supermarket _Loading Point_,output port: 0.000000,end speed: 0.000000,
7264.131348,Trigger: Load Time,/car 1,/Material Supermarket _Loading Point_/Product~7,station: /Material Supermarket _Loading Point_,,,
7265.674805,Engine: Timed Event,/car 1,/car 1>variables/activetasksequence/ts79/task3,EVENT_STARTLOADTIME,,,
7265.939941,Engine: Timed Event,/car 2,/car 2>variables/activetasksequence/ts80/task3,EVENT_ENDLOADTIME,,,
7265.939941,Engine: Send Object,/Material Supermarket _Loading Point_,/Material Supermarket _Loading Point_/Product,,,,
7265.939941,Trigger: OnExit,/Material Supermarket _Loading Point_,/Material Supermarket _Loading Point_/Product,port: 0.000000,,,
7265.939941,Engine: Receive Object,/car 2,/car 2/Product~2,,,,
7265.939941,Trigger: OnLoad,/car 2,/car 2/Product~2,station: /Material Supermarket _Loading Point_,,,
7265.939941,BeginTask: Load,/car 2,/Material Supermarket _Loading Point_/Product,involved2: /Material Supermarket _Loading Point_,output port: 0.000000,end speed: 0.000000,
7265.939941,Trigger: Load Time,/car 2,/Material Supermarket _Loading Point_/Product,station: /Material Supermarket _Loading Point_,,,
7265.939941,Engine: Timed Event,/car 2,/car 2>variables/activetasksequence/ts80/task4,EVENT_STARTLOADTIME,,,
7269.378418,Engine: Timed Event,/car 1,/car 1>variables/activetasksequence/ts79/task3,EVENT_ENDLOADTIME,,,
7269.378418,Engine: Send Object,/Material Supermarket _Loading Point_,/Material Supermarket _Loading Point_/Product~6,,,,
7269.378418,Trigger: OnExit,/Material Supermarket _Loading Point_,/Material Supermarket _Loading Point_/Product~6,port: 0.000000,,,
7269.378418,Engine: Receive Object,/car 1,/car 1/Product~2,,,,
7269.378418,Trigger: OnLoad,/car 1,/car 1/Product~2,station: /Material Supermarket _Loading Point_,,,
7269.378418,BeginTask: Load,/car 1,/Material Supermarket _Loading Point_/Product~9,involved2: /Material Supermarket _Loading Point_,output port: 0.000000,end speed: 0.000000,
7269.378418,Trigger: Load Time,/car 1,/Material Supermarket _Loading Point_/Product~9,station: /Material Supermarket _Loading Point_,,,
7269.840332,Engine: Timed Event,/car 2,/car 2>variables/activetasksequence/ts80/task4,EVENT_ENDLOADTIME,,,
7269.840332,Engine: Send Object,/Material Supermarket _Loading Point_,/Material Supermarket _Loading Point_/Product,,,,
7269.840332,Trigger: OnExit,/Material Supermarket _Loading Point_,/Material Supermarket _Loading Point_/Product,port: 0.000000,,,
7269.840332,Engine: Receive Object,/car 2,/car 2/Product~3,,,,
7269.840332,Trigger: OnLoad,/car 2,/car 2/Product~3,station: /Material Supermarket _Loading Point_,,,
7269.840332,BeginTask: Load,/car 2,/Material Supermarket _Loading Point_/Product,involved2: /Material Supermarket _Loading Point_,output port: 0.000000,end speed: 0.000000,
7269.840332,Trigger: Load Time,/car 2,/Material Supermarket _Loading Point_/Product,station: /Material Supermarket _Loading Point_,,,
7269.840332,Engine: Timed Event,/car 2,/car 2>variables/activetasksequence/ts80/task5,EVENT_STARTLOADTIME,,,
7271.576660,Engine: Timed Event,/car 1,/car 1>variables/activetasksequence/ts79/task4,EVENT_STARTLOADTIME,,,
7273.025391,Engine: Timed Event,/car 2,/car 2>variables/activetasksequence/ts80/task5,EVENT_ENDLOADTIME,,,
7273.025391,Engine: Send Object,/Material Supermarket _Loading Point_,/Material Supermarket _Loading Point_/Product,,,,
7273.025391,Trigger: OnExit,/Material Supermarket _Loading Point_,/Material Supermarket _Loading Point_/Product,port: 0.000000,,,
7273.025391,Engine: Receive Object,/car 2,/car 2/Product~4,,,,
7273.025391,Trigger: OnLoad,/car 2,/car 2/Product~4,station: /Material Supermarket _Loading Point_,,,
7273.025391,BeginTask: Load,/car 2,/Material Supermarket _Loading Point_/Product,involved2: /Material Supermarket _Loading Point_,output port: 0.000000,end speed: 0.000000,
7273.025391,Trigger: Load Time,/car 2,/Material Supermarket _Loading Point_/Product,station: /Material Supermarket _Loading Point_,,,
7273.025391,Engine: Timed Event,/car 2,/car 2>variables/activetasksequence/ts80/task6,EVENT_STARTLOADTIME,,,
7274.510742,Engine: Timed Event,/car 2,/car 2>variables/activetasksequence/ts80/task6,EVENT_ENDLOADTIME,,,
7274.510742,Engine: Send Object,/Material Supermarket _Loading Point_,/Material Supermarket _Loading Point_/Product,,,,
7274.510742,Trigger: OnExit,/Material Supermarket _Loading Point_,/Material Supermarket _Loading Point_/Product,port: 0.000000,,,
7274.510742,Engine: Receive Object,/car 2,/car 2/Product~5,,,,
7274.510742,Trigger: OnLoad,/car 2,/car 2/Product~5,station: /Material Supermarket _Loading Point_,,,
7274.510742,BeginTask: Travel,/car 2,/Line 2 WIP Buffer Area 1,end speed: 0.000000,forcetravel: 0.000000,,
7275.181152,Engine: Timed Event,/car 1,/car 1>variables/activetasksequence/ts79/task4,EVENT_ENDLOADTIME,,,
7275.181152,Engine: Send Object,/Material Supermarket _Loading Point_,/Material Supermarket _Loading Point_/Product~6,,,,
7275.181152,Trigger: OnExit,/Material Supermarket _Loading Point_,/Material Supermarket _Loading Point_/Product~6,port: 0.000000,,,
7275.181152,Engine: Receive Object,/car 1,/car 1/Product~3,,,,
7275.181152,Trigger: OnLoad,/car 1,/car 1/Product~3,station: /Material Supermarket _Loading Point_,,,
7275.181152,BeginTask: Load,/car 1,/Material Supermarket _Loading Point_/Product~9,involved2: /Material Supermarket _Loading Point_,output port: 0.000000,end speed: 0.000000,
7275.181152,Trigger: Load Time,/car 1,/Material Supermarket _Loading Point_/Product~9,station: /Material Supermarket _Loading Point_,,,
7275.181152,Engine: Timed Event,/car 1,/car 1>variables/activetasksequence/ts79/task5,EVENT_STARTLOADTIME,,,
7276.102539,Engine: Timed Event,/DefaultNetworkNavigator,/DefaultNetworkNavigator>variables/nrtofirstnode/networkrequest,EVENT_ENDTRAVELTIME,,,
7276.102539,Trigger: OnArrival,/NN1,/car 2,toedge: 1.000000,fromedge: 0.000000,,
7276.102539,Trigger: OnContinue,/NN1,/car 2,toedge: 1.000000,fromedge: 0.000000,,
7276.650391,Engine: Timed Event,/car 1,/car 1>variables/activetasksequence/ts79/task5,EVENT_ENDLOADTIME,,,
7276.650391,Engine: Send Object,/Material Supermarket _Loading Point_,/Material Supermarket _Loading Point_/Product~9,,,,
7276.650391,Trigger: OnExit,/Material Supermarket _Loading Point_,/Material Supermarket _Loading Point_/Product~9,port: 0.000000,,,
7276.650391,Engine: Receive Object,/car 1,/car 1/Product~4,,,,
7276.650391,Trigger: OnLoad,/car 1,/car 1/Product~4,station: /Material Supermarket _Loading Point_,,,
7276.650391,BeginTask: Load,/car 1,/Material Supermarket _Loading Point_/Product~15,involved2: /Material Supermarket _Loading Point_,output port: 0.000000,end speed: 0.000000,
7276.650391,Trigger: Load Time,/car 1,/Material Supermarket _Loading Point_/Product~15,station: /Material Supermarket _Loading Point_,,,
7276.650391,Engine: Timed Event,/car 1,/car 1>variables/activetasksequence/ts79/task6,EVENT_STARTLOADTIME,,,
7280.096680,Engine: Timed Event,/car 1,/car 1>variables/activetasksequence/ts79/task6,EVENT_ENDLOADTIME,,,
7280.096680,Engine: Send Object,/Material Supermarket _Loading Point_,/Material Supermarket _Loading Point_/Product~15,,,,
7280.096680,Trigger: OnExit,/Material Supermarket _Loading Point_,/Material Supermarket _Loading Point_/Product~15,port: 0.000000,,,
7280.096680,Engine: Receive Object,/car 1,/car 1/Product~5,,,,
7280.096680,Trigger: OnLoad,/car 1,/car 1/Product~5,station: /Material Supermarket _Loading Point_,,,
7280.096680,BeginTask: Travel,/car 1,/Line 1 WIP Buffer Area 1,end speed: 0.000000,forcetravel: 0.000000,,
7284.051270,Engine: Timed Event,/DefaultNetworkNavigator,/DefaultNetworkNavigator>variables/nrtofirstnode/networkrequest,EVENT_ENDTRAVELTIME,,,
7284.051270,Trigger: OnArrival,/NN1,/car 1,toedge: 1.000000,fromedge: 0.000000,,
7284.051270,Trigger: OnContinue,/NN1,/car 1,toedge: 1.000000,fromedge: 0.000000,,
7294.644043,Engine: Timed Event,/NN1,/NN1>connections/connectionsout/To NN2/activeTravelers/networkrequest,EVENT_ENDTRAVELTIME,,,
7294.644043,Trigger: OnArrival,/NN2,/car 2,toedge: 3.000000,fromedge: 1.000000,,
7294.644043,Trigger: OnContinue,/NN2,/car 2,toedge: 3.000000,fromedge: 1.000000,,
7302.551270,Engine: Timed Event,/NN1,/NN1>connections/connectionsout/To NN2/activeTravelers/networkrequest,EVENT_ENDTRAVELTIME,,,
7302.551270,Trigger: OnArrival,/NN2,/car 1,toedge: 2.000000,fromedge: 1.000000,,
7302.551270,Trigger: OnContinue,/NN2,/car 1,toedge: 2.000000,fromedge: 1.000000,,
7306.144043,Engine: Timed Event,/NN2,/NN2>connections/connectionsout/To NN4/activeTravelers/networkrequest,EVENT_ENDTRAVELTIME,,,
7306.144043,Trigger: OnArrival,/NN4,/car 2,toedge: 2.000000,fromedge: 1.000000,,
7306.144043,Trigger: OnContinue,/NN4,/car 2,toedge: 2.000000,fromedge: 1.000000,,
7311.051270,Engine: Timed Event,/NN2,/NN2>connections/connectionsout/To NN3/activeTravelers/networkrequest,EVENT_ENDTRAVELTIME,,,
7311.051270,Trigger: OnArrival,/NN3,/car 1,toedge: 2.000000,fromedge: 1.000000,,
7311.051270,Trigger: OnContinue,/NN3,/car 1,toedge: 2.000000,fromedge: 1.000000,,
7311.144043,Engine: Timed Event,/NN4,/NN4>connections/connectionsout/To NN5/activeTravelers/networkrequest,EVENT_ENDTRAVELTIME,,,
7311.144043,Trigger: OnArrival,/NN5,/car 2,toedge: 0.000000,fromedge: 1.000000,,
7311.144043,Trigger: OnContinue,/NN5,/car 2,toedge: 0.000000,fromedge: 1.000000,,
7311.144043,BeginTask: Unload,/car 2,/car 2/Product,involved2: /Line 2 WIP Buffer Area 1,input port: 0.000000,end speed: 0.000000,
7311.144043,Trigger: Unload Time,/car 2,/car 2/Product,station: /Line 2 WIP Buffer Area 1,,,
7316.051270,Engine: Timed Event,/NN3,/NN3>connections/connectionsout/To NN10/activeTravelers/networkrequest,EVENT_ENDTRAVELTIME,,,
7316.051270,Trigger: OnArrival,/NN10,/car 1,toedge: 0.000000,fromedge: 1.000000,,
7316.051270,Trigger: OnContinue,/NN10,/car 1,toedge: 0.000000,fromedge: 1.000000,,
7316.051270,BeginTask: Unload,/car 1,/car 1/Product,involved2: /Line 1 WIP Buffer Area 1,input port: 0.000000,end speed: 0.000000,
7316.051270,Trigger: Unload Time,/car 1,/car 1/Product,station: /Line 1 WIP Buffer Area 1,,,
7316.318848,Engine: Timed Event,/car 2,/car 2>variables/activetasksequence/ts80/task8,EVENT_STARTUNLOADTIME,,,
7319.969238,Engine: Timed Event,/car 2,/car 2>variables/activetasksequence/ts80/task8,EVENT_ENDUNLOADTIME,,,
7319.969238,Trigger: OnUnload,/car 2,/car 2/Product,station: /Line 2 WIP Buffer Area 1,,,
7319.969238,Engine: Send Object,/car 2,/car 2/Product,,,,
7319.969238,Engine: Receive Object,/Line 2 WIP Buffer Area 1,/Line 2 WIP Buffer Area 1/Product~6,,,,
7319.969238,Trigger: OnEntry,/Line 2 WIP Buffer Area 1,/Line 2 WIP Buffer Area 1/Product~6,port: 0.000000,,,
7319.969238,Trigger: OnEndCollecting,/Line 2 WIP Buffer Area 1,/Line 2 WIP Buffer Area 1/Product~6,batchsize: 1.000000,,,
7319.969238,Trigger: Send To Port,/Line 2 WIP Buffer Area 1,/Line 2 WIP Buffer Area 1/Product~6,,,,
7319.969238,BeginTask: Travel,/car 2,/Line 2 WIP Buffer Area 2,end speed: 0.000000,forcetravel: 0.000000,,
7321.221680,Engine: Timed Event,/car 1,/car 1>variables/activetasksequence/ts79/task8,EVENT_STARTUNLOADTIME,,,
7325.144043,Engine: Timed Event,/DefaultNetworkNavigator,/DefaultNetworkNavigator>variables/nrtofirstnode/networkrequest,EVENT_ENDTRAVELTIME,,,
7325.144043,Trigger: OnArrival,/NN5,/car 2,toedge: 2.000000,fromedge: 0.000000,,
7325.144043,Trigger: OnContinue,/NN5,/car 2,toedge: 2.000000,fromedge: 0.000000,,
7325.616211,Engine: Timed Event,/car 1,/car 1>variables/activetasksequence/ts79/task8,EVENT_ENDUNLOADTIME,,,
7325.616211,Trigger: OnUnload,/car 1,/car 1/Product,station: /Line 1 WIP Buffer Area 1,,,
7325.616211,Engine: Send Object,/car 1,/car 1/Product,,,,
7325.616211,Engine: Receive Object,/Line 1 WIP Buffer Area 1,/Line 1 WIP Buffer Area 1/Product~5,,,,
7325.616211,Trigger: OnEntry,/Line 1 WIP Buffer Area 1,/Line 1 WIP Buffer Area 1/Product~5,port: 0.000000,,,
7325.616211,Trigger: OnEndCollecting,/Line 1 WIP Buffer Area 1,/Line 1 WIP Buffer Area 1/Product~5,batchsize: 1.000000,,,
7325.616211,Trigger: Send To Port,/Line 1 WIP Buffer Area 1,/Line 1 WIP Buffer Area 1/Product~5,,,,
7325.616211,BeginTask: Unload,/car 1,/car 1/Product,involved2: /Line 1 WIP Buffer Area 1,input port: 0.000000,end speed: 0.000000,
7325.616211,Trigger: Unload Time,/car 1,/car 1/Product,station: /Line 1 WIP Buffer Area 1,,,
7326.274902,Engine: Timed Event,/car 1,/car 1>variables/activetasksequence/ts79/task9,EVENT_STARTUNLOADTIME,,,
7328.568848,Engine: Timed Event,/car 1,/car 1>variables/activetasksequence/ts79/task9,EVENT_ENDUNLOADTIME,,,
7328.568848,Trigger: OnUnload,/car 1,/car 1/Product,station: /Line 1 WIP Buffer Area 1,,,
7328.568848,Engine: Send Object,/car 1,/car 1/Product,,,,
7328.568848,Engine: Receive Object,/Line 1 WIP Buffer Area 1,/Line 1 WIP Buffer Area 1/Product~6,,,,
7328.568848,Trigger: OnEntry,/Line 1 WIP Buffer Area 1,/Line 1 WIP Buffer Area 1/Product~6,port: 0.000000,,,
7328.568848,Trigger: OnEndCollecting,/Line 1 WIP Buffer Area 1,/Line 1 WIP Buffer Area 1/Product~6,batchsize: 1.000000,,,
7328.568848,Trigger: Send To Port,/Line 1 WIP Buffer Area 1,/Line 1 WIP Buffer Area 1/Product~6,,,,
7328.568848,BeginTask: Travel,/car 1,/Line 1 WIP Buffer Area 2,end speed: 0.000000,forcetravel: 0.000000,,
7330.144043,Engine: Timed Event,/NN5,/NN5>connections/connectionsout/To NN6/activeTravelers/networkrequest,EVENT_ENDTRAVELTIME,,,
7330.144043,Trigger: OnArrival,/NN6,/car 2,toedge: 0.000000,fromedge: 1.000000,,
7330.144043,Trigger: OnContinue,/NN6,/car 2,toedge: 0.000000,fromedge: 1.000000,,
7330.144043,BeginTask: Unload,/car 2,/car 2/Product,involved2: /Line 2 WIP Buffer Area 2,input port: 0.000000,end speed: 0.000000,
7330.144043,Trigger: Unload Time,/car 2,/car 2/Product,station: /Line 2 WIP Buffer Area 2,,,
7333.790039,Engine: Timed Event,/DefaultNetworkNavigator,/DefaultNetworkNavigator>variables/nrtofirstnode/networkrequest,EVENT_ENDTRAVELTIME,,,
7333.790039,Trigger: OnArrival,/NN10,/car 1,toedge: 2.000000,fromedge: 0.000000,,
7333.790039,Trigger: OnContinue,/NN10,/car 1,toedge: 2.000000,fromedge: 0.000000,,
7335.318359,Engine: Timed Event,/car 2,/car 2>variables/activetasksequence/ts80/task10,EVENT_STARTUNLOADTIME,,,
7338.691895,Engine: Timed Event,/car 2,/car 2>variables/activetasksequence/ts80/task10,EVENT_ENDUNLOADTIME,,,
7338.691895,Trigger: OnUnload,/car 2,/car 2/Product,station: /Line 2 WIP Buffer Area 2,,,
7338.691895,Engine: Send Object,/car 2,/car 2/Product,,,,
7338.691895,Engine: Receive Object,/Line 2 WIP Buffer Area 2,/Line 2 WIP Buffer Area 2/Product~6,,,,
7338.691895,Trigger: OnEntry,/Line 2 WIP Buffer Area 2,/Line 2 WIP Buffer Area 2/Product~6,port: 0.000000,,,
7338.691895,Trigger: OnEndCollecting,/Line 2 WIP Buffer Area 2,/Line 2 WIP Buffer Area 2/Product~6,batchsize: 1.000000,,,
7338.691895,Trigger: Send To Port,/Line 2 WIP Buffer Area 2,/Line 2 WIP Buffer Area 2/Product~6,,,,
7338.691895,BeginTask: Travel,/car 2,/Line 2 WIP Buffer Area 3,end speed: 0.000000,forcetravel: 0.000000,,
7338.790039,Engine: Timed Event,/NN10,/NN10>connections/connectionsout/To NN11/activeTravelers/networkrequest,EVENT_ENDTRAVELTIME,,,
7338.790039,Trigger: OnArrival,/NN11,/car 1,toedge: 0.000000,fromedge: 1.000000,,
7338.790039,Trigger: OnContinue,/NN11,/car 1,toedge: 0.000000,fromedge: 1.000000,,
