Time,Event,Object,Involved,P1,P2,P3,P4
7225.483887,Trigger: OnContinue,/NN10,/car 1,toedge: 1.000000,fromedge: 2.000000,,
7230.483887,Engine: Timed Event,/NN10,/NN10>connections/connectionsout/To NN3/activeTravelers/networkrequest,EVENT_ENDTRAVELTIME,,,
7230.483887,Trigger: OnArrival,/NN3,/car 1,toedge: 1.000000,fromedge: 2.000000,,
7230.483887,Trigger: OnContinue,/NN3,/car 1,toedge: 1.000000,fromedge: 2.000000,,
7238.983887,Engine: Timed Event,/NN3,/NN3>connections/connectionsout/To NN2/activeTravelers/networkrequest,EVENT_ENDTRAVELTIME,,,
7238.983887,Trigger: OnArrival,/NN2,/car 1,toedge: 1.000000,fromedge: 2.000000,,
7238.983887,Trigger: OnContinue,/NN2,/car 1,toedge: 1.000000,fromedge: 2.000000,,
7257.483887,Engine: Timed Event,/NN2,/NN2>connections/connectionsout/To NN1/activeTravelers/networkrequest,EVENT_ENDTRAVELTIME,,,
7257.483887,Trigger: OnArrival,/NN1,/car 1,toedge: 0.000000,fromedge: 1.000000,,
7257.483887,Trigger: OnContinue,/NN1,/car 1,toedge: 0.000000,fromedge: 1.000000,,
7257.483887,BeginTask: Load,/car 1,/Material Supermarket _Loading Point_/Product~6,involved2: /Material Supermarket _Loading Point_,output port: 0.000000,end speed: 0.000000,
7257.483887,Trigger: Load Time,/car 1,/Material Supermarket _Loading Point_/Product~6,station: /Material Supermarket _Loading Point_,,,
7260.541992,Engine: Timed Event,/car 1,/car 1>variables/activetasksequence/ts79/task2,EVENT_STARTLOADTIME,,,
7293.222656,Engine: Timed Event,/car 1,/car 1>variables/activetasksequence/ts79/task2,EVENT_ENDLOADTIME,,,
7293.222656,Engine: Send Object,/Material Supermarket _Loading Point_,/Material Supermarket _Loading Point_/Product~6,,,,
7293.222656,Trigger: OnExit,/Material Supermarket _Loading Point_,/Material Supermarket _Loading Point_/Product~6,port: 0.000000,,,
7293.222656,Engine: Receive Object,/car 1,/car 1/Product,,,,
7293.222656,Trigger: OnLoad,/car 1,/car 1/Product,station: /Material Supermarket _Loading Point_,,,
7293.222656,BeginTask: Load,/car 1,/Material Supermarket _Loading Point_/Product~8,involved2: /Material Supermarket _Loading Point_,output port: 0.000000,end speed: 0.000000,
7293.222656,Trigger: Load Time,/car 1,/Material Supermarket _Loading Point_/Product~8,station: /Material Supermarket _Loading Point_,,,
7295.411133,Engine: Timed Event,/car 1,/car 1>variables/activetasksequence/ts79/task3,EVENT_STARTLOADTIME,,,
7327.522461,Engine: Timed Event,/car 1,/car 1>variables/activetasksequence/ts79/task3,EVENT_ENDLOADTIME,,,
7327.522461,Engine: Send Object,/Material Supermarket _Loading Point_,/Material Supermarket _Loading Point_/Product~8,,,,
7327.522461,Trigger: OnExit,/Material Supermarket _Loading Point_,/Material Supermarket _Loading Point_/Product~8,port: 0.000000,,,
7327.522461,Engine: Receive Object,/car 1,/car 1/Product~2,,,,
7327.522461,Trigger: OnLoad,/car 1,/car 1/Product~2,station: /Material Supermarket _Loading Point_,,,
7327.522461,BeginTask: Load,/car 1,/Material Supermarket _Loading Point_/Product~11,involved2: /Material Supermarket _Loading Point_,output port: 0.000000,end speed: 0.000000,
7327.522461,Trigger: Load Time,/car 1,/Material Supermarket _Loading Point_/Product~11,station: /Material Supermarket _Loading Point_,,,
7327.821289,Engine: Timed Event,/car 1,/car 1>variables/activetasksequence/ts79/task4,EVENT_STARTLOADTIME,,,
7359.634277,Engine: Timed Event,/car 1,/car 1>variables/activetasksequence/ts79/task4,EVENT_ENDLOADTIME,,,
7359.634277,Engine: Send Object,/Material Supermarket _Loading Point_,/Material Supermarket _Loading Point_/Product~11,,,,
7359.634277,Trigger: OnExit,/Material Supermarket _Loading Point_,/Material Supermarket _Loading Point_/Product~11,port: 0.000000,,,
7359.634277,Engine: Receive Object,/car 1,/car 1/Product~3,,,,
7359.634277,Trigger: OnLoad,/car 1,/car 1/Product~3,station: /Material Supermarket _Loading Point_,,,
7359.634277,BeginTask: Load,/car 1,/Material Supermarket _Loading Point_/Product~14,involved2: /Material Supermarket _Loading Point_,output port: 0.000000,end speed: 0.000000,
7359.634277,Trigger: Load Time,/car 1,/Material Supermarket _Loading Point_/Product~14,station: /Material Supermarket _Loading Point_,,,
7359.634277,Engine: Timed Event,/car 1,/car 1>variables/activetasksequence/ts79/task5,EVENT_STARTLOADTIME,,,
7385.042969,Engine: Timed Event,/car 1,/car 1>variables/activetasksequence/ts79/task5,EVENT_ENDLOADTIME,,,
7385.042969,Engine: Send Object,/Material Supermarket _Loading Point_,/Material Supermarket _Loading Point_/Product~14,,,,
7385.042969,Trigger: OnExit,/Material Supermarket _Loading Point_,/Material Supermarket _Loading Point_/Product~14,port: 0.000000,,,
7385.042969,Engine: Receive Object,/car 1,/car 1/Product~4,,,,
7385.042969,Trigger: OnLoad,/car 1,/car 1/Product~4,station: /Material Supermarket _Loading Point_,,,
7385.042969,BeginTask: Load,/car 1,/Material Supermarket _Loading Point_/Product~20,involved2: /Material Supermarket _Loading Point_,output port: 0.000000,end speed: 0.000000,
7385.042969,Trigger: Load Time,/car 1,/Material Supermarket _Loading Point_/Product~20,station: /Material Supermarket _Loading Point_,,,
7386.579590,Engine: Timed Event,/car 1,/car 1>variables/activetasksequence/ts79/task6,EVENT_STARTLOADTIME,,,
7417.918457,Engine: Timed Event,/car 1,/car 1>variables/activetasksequence/ts79/task6,EVENT_ENDLOADTIME,,,
7417.918457,Engine: Send Object,/Material Supermarket _Loading Point_,/Material Supermarket _Loading Point_/Product~20,,,,
7417.918457,Trigger: OnExit,/Material Supermarket _Loading Point_,/Material Supermarket _Loading Point_/Product~20,port: 0.000000,,,
7417.918457,Engine: Receive Object,/car 1,/car 1/Product~5,,,,
7417.918457,Trigger: OnLoad,/car 1,/car 1/Product~5,station: /Material Supermarket _Loading Point_,,,
7417.918457,BeginTask: Travel,/car 1,/Line 1 WIP Buffer Area 1,end speed: 0.000000,forcetravel: 0.000000,,
7421.295410,Engine: Timed Event,/DefaultNetworkNavigator,/DefaultNetworkNavigator>variables/nrtofirstnode/networkrequest,EVENT_ENDTRAVELTIME,,,
7421.295410,Trigger: OnArrival,/NN1,/car 1,toedge: 1.000000,fromedge: 0.000000,,
7421.295410,Trigger: OnContinue,/NN1,/car 1,toedge: 1.000000,fromedge: 0.000000,,
7439.795410,Engine: Timed Event,/NN1,/NN1>connections/connectionsout/To NN2/activeTravelers/networkrequest,EVENT_ENDTRAVELTIME,,,
7439.795410,Trigger: OnArrival,/NN2,/car 1,toedge: 2.000000,fromedge: 1.000000,,
7439.795410,Trigger: OnContinue,/NN2,/car 1,toedge: 2.000000,fromedge: 1.000000,,
7448.295410,Engine: Timed Event,/NN2,/NN2>connections/connectionsout/To NN3/activeTravelers/networkrequest,EVENT_ENDTRAVELTIME,,,
7448.295410,Trigger: OnArrival,/NN3,/car 1,toedge: 2.000000,fromedge: 1.000000,,
7448.295410,Trigger: OnContinue,/NN3,/car 1,toedge: 2.000000,fromedge: 1.000000,,
7453.295410,Engine: Timed Event,/NN3,/NN3>connections/connectionsout/To NN10/activeTravelers/networkrequest,EVENT_ENDTRAVELTIME,,,
7453.295410,Trigger: OnArrival,/NN10,/car 1,toedge: 0.000000,fromedge: 1.000000,,
7453.295410,Trigger: OnContinue,/NN10,/car 1,toedge: 0.000000,fromedge: 1.000000,,
7453.295410,BeginTask: Unload,/car 1,/car 1/Product,involved2: /Line 1 WIP Buffer Area 1,input port: 0.000000,end speed: 0.000000,
7453.295410,Trigger: Unload Time,/car 1,/car 1/Product,station: /Line 1 WIP Buffer Area 1,,,
7458.770508,Engine: Timed Event,/car 1,/car 1>variables/activetasksequence/ts79/task8,EVENT_STARTUNLOADTIME,,,
7492.953613,Engine: Timed Event,/car 1,/car 1>variables/activetasksequence/ts79/task8,EVENT_ENDUNLOADTIME,,,
7492.953613,Trigger: OnUnload,/car 1,/car 1/Product,station: /Line 1 WIP Buffer Area 1,,,
7492.953613,Engine: Send Object,/car 1,/car 1/Product,,,,
7492.953613,Engine: Receive Object,/Line 1 WIP Buffer Area 1,/Line 1 WIP Buffer Area 1/Product~2,,,,
7492.953613,Trigger: OnEntry,/Line 1 WIP Buffer Area 1,/Line 1 WIP Buffer Area 1/Product~2,port: 0.000000,,,
7492.953613,Trigger: OnEndCollecting,/Line 1 WIP Buffer Area 1,/Line 1 WIP Buffer Area 1/Product~2,batchsize: 1.000000,,,
7492.953613,Trigger: Send To Port,/Line 1 WIP Buffer Area 1,/Line 1 WIP Buffer Area 1/Product~2,,,,
7492.953613,BeginTask: Unload,/car 1,/car 1/Product,involved2: /Line 1 WIP Buffer Area 1,input port: 0.000000,end speed: 0.000000,
7492.953613,Trigger: Unload Time,/car 1,/car 1/Product,station: /Line 1 WIP Buffer Area 1,,,
7493.610840,Engine: Timed Event,/car 1,/car 1>variables/activetasksequence/ts79/task9,EVENT_STARTUNLOADTIME,,,
7521.492676,Engine: Timed Event,/car 1,/car 1>variables/activetasksequence/ts79/task9,EVENT_ENDUNLOADTIME,,,
7521.492676,Trigger: OnUnload,/car 1,/car 1/Product,station: /Line 1 WIP Buffer Area 1,,,
7521.492676,Engine: Send Object,/car 1,/car 1/Product,,,,
7521.492676,Engine: Receive Object,/Line 1 WIP Buffer Area 1,/Line 1 WIP Buffer Area 1/Product~3,,,,
7521.492676,Trigger: OnEntry,/Line 1 WIP Buffer Area 1,/Line 1 WIP Buffer Area 1/Product~3,port: 0.000000,,,
7521.492676,Trigger: OnEndCollecting,/Line 1 WIP Buffer Area 1,/Line 1 WIP Buffer Area 1/Product~3,batchsize: 1.000000,,,
7521.492676,Trigger: Send To Port,/Line 1 WIP Buffer Area 1,/Line 1 WIP Buffer Area 1/Product~3,,,,
7521.492676,BeginTask: Travel,/car 1,/Line 1 WIP Buffer Area 2,end speed: 0.000000,forcetravel: 0.000000,,
7527.018555,Engine: Timed Event,/DefaultNetworkNavigator,/DefaultNetworkNavigator>variables/nrtofirstnode/networkrequest,EVENT_ENDTRAVELTIME,,,
7527.018555,Trigger: OnArrival,/NN10,/car 1,toedge: 2.000000,fromedge: 0.000000,,
7527.018555,Trigger: OnContinue,/NN10,/car 1,toedge: 2.000000,fromedge: 0.000000,,
7532.018555,Engine: Timed Event,/NN10,/NN10>connections/connectionsout/To NN11/activeTravelers/networkrequest,EVENT_ENDTRAVELTIME,,,
7532.018555,Trigger: OnArrival,/NN11,/car 1,toedge: 0.000000,fromedge: 1.000000,,
7532.018555,Trigger: OnContinue,/NN11,/car 1,toedge: 0.000000,fromedge: 1.000000,,
7532.018555,BeginTask: Unload,/car 1,/car 1/Product,involved2: /Line 1 WIP Buffer Area 2,input port: 0.000000,end speed: 0.000000,
7532.018555,Trigger: Unload Time,/car 1,/car 1/Product,station: /Line 1 WIP Buffer Area 2,,,
7537.501953,Engine: Timed Event,/car 1,/car 1>variables/activetasksequence/ts79/task11,EVENT_STARTUNLOADTIME,,,
7564.057129,Engine: Timed Event,/car 1,/car 1>variables/activetasksequence/ts79/task11,EVENT_ENDUNLOADTIME,,,
7564.057129,Trigger: OnUnload,/car 1,/car 1/Product,station: /Line 1 WIP Buffer Area 2,,,
7564.057129,Engine: Send Object,/car 1,/car 1/Product,,,,
7564.057129,Engine: Receive Object,/Line 1 WIP Buffer Area 2,/Line 1 WIP Buffer Area 2/Product~3,,,,
7564.057129,Trigger: OnEntry,/Line 1 WIP Buffer Area 2,/Line 1 WIP Buffer Area 2/Product~3,port: 0.000000,,,
7564.057129,Trigger: OnEndCollecting,/Line 1 WIP Buffer Area 2,/Line 1 WIP Buffer Area 2/Product~3,batchsize: 1.000000,,,
7564.057129,Trigger: Send To Port,/Line 1 WIP Buffer Area 2,/Line 1 WIP Buffer Area 2/Product~3,,,,
7564.057129,BeginTask: Travel,/car 1,/Line 1 WIP Buffer Area 3,end speed: 0.000000,forcetravel: 0.000000,,
7569.541016,Engine: Timed Event,/DefaultNetworkNavigator,/DefaultNetworkNavigator>variables/nrtofirstnode/networkrequest,EVENT_ENDTRAVELTIME,,,
7569.541016,Trigger: OnArrival,/NN11,/car 1,toedge: 2.000000,fromedge: 0.000000,,
7569.541016,Trigger: OnContinue,/NN11,/car 1,toedge: 2.000000,fromedge: 0.000000,,
7574.541016,Engine: Timed Event,/NN11,/NN11>connections/connectionsout/To NN12/activeTravelers/networkrequest,EVENT_ENDTRAVELTIME,,,
7574.541016,Trigger: OnArrival,/NN12,/car 1,toedge: 0.000000,fromedge: 1.000000,,
7574.541016,Trigger: OnContinue,/NN12,/car 1,toedge: 0.000000,fromedge: 1.000000,,
7574.541016,BeginTask: Unload,/car 1,/car 1/Product,involved2: /Line 1 WIP Buffer Area 3,input port: 0.000000,end speed: 0.000000,
7574.541016,Trigger: Unload Time,/car 1,/car 1/Product,station: /Line 1 WIP Buffer Area 3,,,
7580.024414,Engine: Timed Event,/car 1,/car 1>variables/activetasksequence/ts79/task13,EVENT_STARTUNLOADTIME,,,
7607.294922,Engine: Timed Event,/car 1,/car 1>variables/activetasksequence/ts79/task13,EVENT_ENDUNLOADTIME,,,
7607.294922,Trigger: OnUnload,/car 1,/car 1/Product,station: /Line 1 WIP Buffer Area 3,,,
7607.294922,Engine: Send Object,/car 1,/car 1/Product,,,,
7607.294922,Engine: Receive Object,/Line 1 WIP Buffer Area 3,/Line 1 WIP Buffer Area 3/Product~3,,,,
7607.294922,Trigger: OnEntry,/Line 1 WIP Buffer Area 3,/Line 1 WIP Buffer Area 3/Product~3,port: 0.000000,,,
7607.294922,Trigger: OnEndCollecting,/Line 1 WIP Buffer Area 3,/Line 1 WIP Buffer Area 3/Product~3,batchsize: 1.000000,,,
7607.294922,Trigger: Send To Port,/Line 1 WIP Buffer Area 3,/Line 1 WIP Buffer Area 3/Product~3,,,,
7607.294922,BeginTask: Travel,/car 1,/Line 1 WIP Buffer Area 4,end speed: 0.000000,forcetravel: 0.000000,,
7612.778809,Engine: Timed Event,/DefaultNetworkNavigator,/DefaultNetworkNavigator>variables/nrtofirstnode/networkrequest,EVENT_ENDTRAVELTIME,,,
7612.778809,Trigger: OnArrival,/NN12,/car 1,toedge: 2.000000,fromedge: 0.000000,,
7612.778809,Trigger: OnContinue,/NN12,/car 1,toedge: 2.000000,fromedge: 0.000000,,
7617.778809,Engine: Timed Event,/NN12,/NN12>connections/connectionsout/To NN13/activeTravelers/networkrequest,EVENT_ENDTRAVELTIME,,,
7617.778809,Trigger: OnArrival,/NN13,/car 1,toedge: 0.000000,fromedge: 1.000000,,
7617.778809,Trigger: OnContinue,/NN13,/car 1,toedge: 0.000000,fromedge: 1.000000,,
7617.778809,BeginTask: Unload,/car 1,/car 1/Product,involved2: /Line 1 WIP Buffer Area 4,input port: 0.000000,end speed: 0.000000,
7617.778809,Trigger: Unload Time,/car 1,/car 1/Product,station: /Line 1 WIP Buffer Area 4,,,
7623.262207,Engine: Timed Event,/car 1,/car 1>variables/activetasksequence/ts79/task15,EVENT_STARTUNLOADTIME,,,
7655.556152,Engine: Timed Event,/car 1,/car 1>variables/activetasksequence/ts79/task15,EVENT_ENDUNLOADTIME,,,
7655.556152,Trigger: OnUnload,/car 1,/car 1/Product,station: /Line 1 WIP Buffer Area 4,,,
7655.556152,Engine: Send Object,/car 1,/car 1/Product,,,,
7655.556152,Engine: Receive Object,/Line 1 WIP Buffer Area 4,/Line 1 WIP Buffer Area 4/Product~3,,,,
7655.556152,Trigger: OnEntry,/Line 1 WIP Buffer Area 4,/Line 1 WIP Buffer Area 4/Product~3,port: 0.000000,,,
7655.556152,Trigger: OnEndCollecting,/Line 1 WIP Buffer Area 4,/Line 1 WIP Buffer Area 4/Product~3,batchsize: 1.000000,,,
7655.556152,Trigger: Send To Port,/Line 1 WIP Buffer Area 4,/Line 1 WIP Buffer Area 4/Product~3,,,,
7655.556152,TaskSequence: Finish TS,/car 1,/car 1>variables/activetasksequence/ts79,,,,
7655.556152,Trigger: OnResourceAvailable,/car 1,<no path>,port: 0.000000,resource: <no path>,nextts: <no path>,lastts: <no path>
8065.000488,Engine: Timed Event,/Line 1 Workstation 5,/Line 1 Workstation 5/Product,EVENT_PROCESSFINISH,,,
8065.000488,Trigger: OnProcessFinish,/Line 1 Workstation 5,/Line 1 Workstation 5/Product,,,,
8065.000488,TaskSequence: Finish TS,/Translation Operator 5,/Translation Operator 5>variables/activetasksequence/ts28,,,,
8065.000488,Trigger: OnResourceAvailable,/Translation Operator 5,<no path>,port: 0.000000,resource: <no path>,nextts: <no path>,lastts: <no path>
8065.000488,Trigger: Send To Port,/Line 1 Workstation 5,/Line 1 Workstation 5/Product,,,,
8065.000488,Trigger: Request Transport From,/Line 1 Workstation 5,/Line 1 Workstation 5/Product,port: 1.000000,,,
8065.000488,TaskSequence: Receive TS,/Translation Operator 5,/Translation Operator 5>variables/tasksequencequeue/ts80,,,,
8065.000488,TaskSequence: Begin TS,/Translation Operator 5,/Translation Operator 5>variables/activetasksequence/ts80,,,,
8065.000488,BeginTask: Travel,/Translation Operator 5,/Line 1 Workstation 5,end speed: 0.000000,forcetravel: 0.000000,,
8065.000488,BeginTask: Load,/Translation Operator 5,/Line 1 Workstation 5/Product,involved2: /Line 1 Workstation 5,output port: 1.000000,end speed: 0.000000,
8065.000488,Trigger: Load Time,/Translation Operator 5,/Line 1 Workstation 5/Product,station: /Line 1 Workstation 5,,,
8065.000488,Engine: Timed Event,/Line 1 Finished Goods Buffer Area 5,<no path>,EVENT_OPENINPUTS,,,
8068.682617,Engine: Timed Event,/Translation Operator 5,/Translation Operator 5>variables/activetasksequence/ts80/task2,EVENT_STARTLOADTIME,,,
8068.682617,Engine: Send Object,/Line 1 Workstation 5,/Line 1 Workstation 5/Product,1.000000,,,
8068.682617,Trigger: OnExit,/Line 1 Workstation 5,/Line 1 Workstation 5/Product,port: 1.000000,,,
8068.682617,Engine: Receive Object,/Translation Operator 5,/Translation Operator 5/Product,1.000000,,,
8068.682617,Trigger: OnLoad,/Translation Operator 5,/Translation Operator 5/Product,station: /Line 1 Workstation 5,,,
8068.682617,BeginTask: Break,/Translation Operator 5,<no path>,involved2: <no path>,check content: 0.000000,check receive: 0.000000,msgparam(3): 0.000000
8068.682617,BeginTask: Travel,/Translation Operator 5,/Line 1 Finished Goods Buffer Area 5,end speed: 0.000000,forcetravel: 0.000000,,
8068.682617,Engine: Timed Event,/Line 1 Workstation 5,/Line 1 Workstation 5,EVENT_OPENINPUTS,,,
8068.682617,Trigger: Request Transport From,/Line 1 WIP Buffer Area 5,/Line 1 WIP Buffer Area 5/Product,port: 1.000000,,,
8068.682617,TaskSequence: Receive TS,/Translation Operator 5,/Translation Operator 5>variables/tasksequencequeue/ts81,,,,
8068.682617,Trigger: PassTo,/Translation Operator 5,/Translation Operator 5>variables/tasksequencequeue/ts81,,,,
8073.454102,Engine: Timed Event,/DefaultNavigator,/DefaultNavigator>variables/activetravelmembers/1,EVENT_ENDTRAVELTIME,,,
8073.454102,BeginTask: Unload,/Translation Operator 5,/Translation Operator 5/Product,involved2: /Line 1 Finished Goods Buffer Area 5,input port: 1.000000,end speed: 0.000000,
8073.454102,Trigger: Unload Time,/Translation Operator 5,/Translation Operator 5/Product,station: /Line 1 Finished Goods Buffer Area 5,,,
8074.279297,Engine: Timed Event,/Translation Operator 5,/Translation Operator 5>variables/activetasksequence/ts80/task5,EVENT_STARTUNLOADTIME,,,
8074.279297,Trigger: OnUnload,/Translation Operator 5,/Translation Operator 5/Product,station: /Line 1 Finished Goods Buffer Area 5,,,
8074.279297,Engine: Send Object,/Translation Operator 5,/Translation Operator 5/Product,,,,
8074.279297,Engine: Receive Object,/Line 1 Finished Goods Buffer Area 5,/Line 1 Finished Goods Buffer Area 5/Product~2,,,,
8074.279297,Trigger: OnEntry,/Line 1 Finished Goods Buffer Area 5,/Line 1 Finished Goods Buffer Area 5/Product~2,port: 1.000000,,,
8074.279297,Trigger: OnEndCollecting,/Line 1 Finished Goods Buffer Area 5,/Line 1 Finished Goods Buffer Area 5/Product~2,batchsize: 1.000000,,,
8074.279297,Trigger: Send To Port,/Line 1 Finished Goods Buffer Area 5,/Line 1 Finished Goods Buffer Area 5/Product~2,,,,
8074.279297,TaskSequence: Finish TS,/Translation Operator 5,/Translation Operator 5>variables/activetasksequence/ts80,,,,
8074.279297,Trigger: QueueStrategy,/Translation Operator 5,/Translation Operator 5>variables/tasksequencequeue/ts81,,,,
8074.279297,Trigger: OnResourceAvailable,/Translation Operator 5,<no path>,port: 0.000000,resource: <no path>,nextts: <no path>,lastts: <no path>
8074.279297,TaskSequence: Begin TS,/Translation Operator 5,/Translation Operator 5>variables/activetasksequence/ts81,,,,
8074.279297,BeginTask: Travel,/Translation Operator 5,/Line 1 WIP Buffer Area 5,end speed: 0.000000,forcetravel: 0.000000,,
8084.734375,Engine: Timed Event,/DefaultNavigator,/DefaultNavigator>variables/activetravelmembers/1,EVENT_ENDTRAVELTIME,,,
8084.734375,BeginTask: Load,/Translation Operator 5,/Line 1 WIP Buffer Area 5/Product,involved2: /Line 1 WIP Buffer Area 5,output port: 1.000000,end speed: 0.000000,
8084.734375,Trigger: Load Time,/Translation Operator 5,/Line 1 WIP Buffer Area 5/Product,station: /Line 1 WIP Buffer Area 5,,,
8084.914551,Engine: Timed Event,/Translation Operator 5,/Translation Operator 5>variables/activetasksequence/ts81/task2,EVENT_STARTLOADTIME,,,
8084.914551,Engine: Send Object,/Line 1 WIP Buffer Area 5,/Line 1 WIP Buffer Area 5/Product,1.000000,,,
8084.914551,Trigger: OnExit,/Line 1 WIP Buffer Area 5,/Line 1 WIP Buffer Area 5/Product,port: 1.000000,,,
8084.914551,Engine: Receive Object,/Translation Operator 5,/Translation Operator 5/Product,1.000000,,,
8084.914551,Trigger: OnLoad,/Translation Operator 5,/Translation Operator 5/Product,station: /Line 1 WIP Buffer Area 5,,,
8084.914551,BeginTask: Break,/Translation Operator 5,<no path>,involved2: <no path>,check content: 0.000000,check receive: 0.000000,msgparam(3): 0.000000
8084.914551,BeginTask: Travel,/Translation Operator 5,/Line 1 Workstation 5,end speed: 0.000000,forcetravel: 0.000000,,
8089.368164,Engine: Timed Event,/DefaultNavigator,/DefaultNavigator>variables/activetravelmembers/1,EVENT_ENDTRAVELTIME,,,
8089.368164,BeginTask: Unload,/Translation Operator 5,/Translation Operator 5/Product,involved2: /Line 1 Workstation 5,input port: 1.000000,end speed: 0.000000,
8089.368164,Trigger: Unload Time,/Translation Operator 5,/Translation Operator 5/Product,station: /Line 1 Workstation 5,,,
8089.368164,Engine: Timed Event,/Translation Operator 5,/Translation Operator 5>variables/activetasksequence/ts81/task5,EVENT_STARTUNLOADTIME,,,
8089.368164,Trigger: OnUnload,/Translation Operator 5,/Translation Operator 5/Product,station: /Line 1 Workstation 5,,,
8089.368164,Engine: Send Object,/Translation Operator 5,/Translation Operator 5/Product,,,,
8089.368164,Engine: Receive Object,/Line 1 Workstation 5,/Line 1 Workstation 5/Product,,,,
8089.368164,Trigger: OnEntry,/Line 1 Workstation 5,/Line 1 Workstation 5/Product,port: 1.000000,,,
8089.368164,Trigger: Setup Time,/Line 1 Workstation 5,/Line 1 Workstation 5/Product,port: 1.000000,,,
